REQUEST_ID,STAFF_ID
REQ078453,STA015
REQ078454,STA015
REQ078455,STA020
REQ078456,STA018
REQ078457,STA019
REQ078458,STA017
REQ078459,STA011
REQ078460,STA012
REQ078461,STA008
REQ078462,STA018
REQ078463,STA012
REQ078464,STA016
REQ078465,STA006
REQ078466,STA001
REQ078467,STA011
REQ078468,STA003
REQ078469,STA018
REQ078470,STA015
REQ078471,STA009
REQ078472,STA005
REQ078473,STA012
REQ078474,STA016
REQ078475,STA010
REQ078476,STA010
REQ078477,STA009
REQ078478,STA020
REQ078479,STA018
REQ078480,STA013
REQ078481,STA003
REQ078482,STA018
REQ078483,STA016
REQ078484,STA016
REQ078485,STA017
REQ078486,STA010
REQ078487,STA010
REQ078488,STA006
REQ078489,STA020
REQ078490,STA008
REQ078491,STA013
REQ078492,STA006
REQ078493,STA008
REQ078494,STA018
REQ078495,STA019
REQ078496,STA011
REQ078497,STA011
REQ078498,STA010
REQ078499,STA017
REQ078500,STA017
REQ078501,STA012
REQ078502,STA017
REQ078503,STA013
REQ078504,STA014
REQ078505,STA002
REQ078506,STA015
REQ078507,STA016
REQ078508,STA007
REQ078509,STA005
REQ078510,STA013
REQ078511,STA001
REQ078512,STA011
REQ078513,STA011
REQ078514,STA008
REQ078515,STA010
REQ078516,STA020
REQ078517,STA011
REQ078518,STA017
REQ078519,STA017
REQ078520,STA003
REQ078521,STA003
REQ078522,STA009
REQ078523,STA018
REQ078524,STA014
REQ078525,STA012
REQ078526,STA003
REQ078527,STA010
REQ078528,STA005
REQ078529,STA020
REQ078530,STA009
REQ078531,STA017
REQ078532,STA016
REQ078533,STA018
REQ078534,STA002
REQ078535,STA019
REQ078536,STA016
REQ078537,STA020
REQ078538,STA003
REQ078539,STA003
REQ078540,STA008
REQ078541,STA013
REQ078542,STA009
REQ078543,STA020
REQ078544,STA007
REQ078545,STA016
REQ078546,STA006
REQ078547,STA004
REQ078548,STA014
REQ078549,STA003
REQ078550,STA009
REQ078551,STA005
REQ078552,STA020
REQ078553,STA008
REQ078554,STA020
REQ078555,STA013
REQ078556,STA008
REQ078557,STA016
REQ078558,STA010
REQ078559,STA008
REQ078560,STA004
REQ078561,STA013
REQ078562,STA009
REQ078563,STA010
REQ078564,STA013
REQ078565,STA006
REQ078566,STA006
REQ078567,STA014
REQ078568,STA008
REQ078569,STA002
REQ078570,STA001
REQ078571,STA001
REQ078572,STA013
REQ078573,STA012
REQ078574,STA014
REQ078575,STA010
REQ078576,STA014
REQ078577,STA008
REQ078578,STA002
REQ078579,STA009
REQ078580,STA005
REQ078581,STA007
REQ078582,STA010
REQ078583,STA013
REQ078584,STA009
REQ078585,STA007
REQ078586,STA010
REQ078587,STA003
REQ078588,STA012
REQ078589,STA008
REQ078590,STA019
REQ078591,STA003
REQ078592,STA016
REQ078593,STA006
REQ078594,STA005
REQ078595,STA006
REQ078596,STA016
REQ078597,STA013
REQ078598,STA011
REQ078599,STA008
REQ078600,STA007
REQ078601,STA020
REQ078602,STA009
REQ078603,STA008
REQ078604,STA016
REQ078605,STA008
REQ078606,STA009
REQ078607,STA015
REQ078608,STA013
REQ078609,STA003
REQ078610,STA007
REQ078611,STA004
REQ078612,STA003
REQ078613,STA020
REQ078614,STA016
REQ078615,STA014
REQ078616,STA015
REQ078617,STA019
REQ078618,STA009
REQ078619,STA017
REQ078620,STA007
REQ078621,STA010
REQ078622,STA011
REQ078623,STA015
REQ078624,STA012
REQ078625,STA004
REQ078626,STA004
REQ078627,STA019
REQ078628,STA017
REQ078629,STA004
REQ078630,STA010
REQ078631,STA008
REQ078632,STA008
REQ078633,STA010
REQ078634,STA006
REQ078635,STA001
REQ078636,STA011
REQ078637,STA018
REQ078638,STA002
REQ078639,STA001
REQ078640,STA010
REQ078641,STA012
REQ078642,STA015
REQ078643,STA008
REQ078644,STA007
REQ078645,STA019
REQ078646,STA013
REQ078647,STA011
REQ078648,STA011
REQ078649,STA003
REQ078650,STA001
REQ078651,STA006
REQ078652,STA013
REQ078653,STA005
REQ078654,STA005
REQ078655,STA019
REQ078656,STA008
REQ078657,STA001
REQ078658,STA006
REQ078659,STA012
REQ078660,STA010
REQ078661,STA005
REQ078662,STA001
REQ078663,STA019
REQ078664,STA016
REQ078665,STA001
REQ078666,STA003
REQ078667,STA014
REQ078668,STA018
REQ078669,STA007
REQ078670,STA020
REQ078671,STA018
REQ078672,STA018
REQ078673,STA005
REQ078674,STA019
REQ078675,STA002
REQ078676,STA017
REQ078677,STA004
REQ078678,STA015
REQ078679,STA010
REQ078680,STA012
REQ078681,STA011
REQ078682,STA010
REQ078683,STA013
REQ078684,STA003
REQ078685,STA020
REQ078686,STA011
REQ078687,STA014
REQ078688,STA012
REQ078689,STA005
REQ078690,STA014
REQ078691,STA018
REQ078692,STA017
REQ078693,STA008
REQ078694,STA004
REQ078695,STA012
REQ078696,STA014
REQ078697,STA006
REQ078698,STA014
REQ078699,STA013
REQ078700,STA018
REQ078701,STA019
REQ078702,STA020
REQ078703,STA008
REQ078704,STA015
REQ078705,STA009
REQ078706,STA010
REQ078707,STA016
REQ078708,STA014
REQ078709,STA010
REQ078710,STA007
REQ078711,STA019
REQ078712,STA017
REQ078713,STA019
REQ078714,STA015
REQ078715,STA012
REQ078716,STA009
REQ078717,STA003
REQ078718,STA012
REQ078719,STA014
REQ078720,STA019
REQ078721,STA018
REQ078722,STA019
REQ078723,STA007
REQ078724,STA013
REQ078725,STA017
REQ078726,STA006
REQ078727,STA013
REQ078728,STA009
REQ078729,STA015
REQ078730,STA019
REQ078731,STA004
REQ078732,STA020
REQ078733,STA015
REQ078734,STA009
REQ078735,STA018
REQ078736,STA019
REQ078737,STA013
REQ078738,STA018
REQ078739,STA011
REQ078740,STA010
REQ078741,STA007
REQ078742,STA011
REQ078743,STA013
REQ078744,STA004
REQ078745,STA002
REQ078746,STA009
REQ078747,STA008
REQ078748,STA018
REQ078749,STA011
REQ078750,STA001
REQ078751,STA004
REQ078752,STA003
REQ078753,STA020
REQ078754,STA016
REQ078755,STA008
REQ078756,STA017
REQ078757,STA004
REQ078758,STA009
REQ078759,STA013
REQ078760,STA006
REQ078761,STA010
REQ078762,STA018
REQ078763,STA004
REQ078764,STA014
REQ078765,STA014
REQ078766,STA009
REQ078767,STA010
REQ078768,STA005
REQ078769,STA002
REQ078770,STA018
REQ078771,STA006
REQ078772,STA013
REQ078773,STA009
REQ078774,STA018
REQ078775,STA008
REQ078776,STA004
REQ078777,STA018
REQ078778,STA009
REQ078779,STA009
REQ078780,STA015
REQ078781,STA020
REQ078782,STA018
REQ078783,STA001
REQ078784,STA011
REQ078785,STA002
REQ078786,STA004
REQ078787,STA010
REQ078788,STA008
REQ078789,STA005
REQ078790,STA002
REQ078791,STA011
REQ078792,STA017
REQ078793,STA016
REQ078794,STA014
REQ078795,STA017
REQ078796,STA002
REQ078797,STA011
REQ078798,STA002
REQ078799,STA015
REQ078800,STA007
REQ078801,STA016
REQ078802,STA001
REQ078803,STA003
REQ078804,STA003
REQ078805,STA004
REQ078806,STA008
REQ078807,STA019
REQ078808,STA020
REQ078809,STA019
REQ078810,STA009
REQ078811,STA005
REQ078812,STA014
REQ078813,STA002
REQ078814,STA014
REQ078815,STA003
REQ078816,STA014
REQ078817,STA018
REQ078818,STA019
REQ078819,STA013
REQ078820,STA009
REQ078821,STA002
REQ078822,STA012
REQ078823,STA012
REQ078824,STA003
REQ078825,STA014
REQ078826,STA010
REQ078827,STA016
REQ078828,STA006
REQ078829,STA006
REQ078830,STA017
REQ078831,STA006
REQ078832,STA007
REQ078833,STA001
REQ078834,STA004
REQ078835,STA018
REQ078836,STA016
REQ078837,STA007
REQ078838,STA004
REQ078839,STA015
REQ078840,STA020
REQ078841,STA015
REQ078842,STA018
REQ078843,STA003
REQ078844,STA002
REQ078845,STA006
REQ078846,STA009
REQ078847,STA019
REQ078848,STA006
REQ078849,STA001
REQ078850,STA017
REQ078851,STA011
REQ078852,STA011
REQ078853,STA010
REQ078854,STA017
REQ078855,STA001
REQ078856,STA016
REQ078857,STA014
REQ078858,STA002
REQ078859,STA001
REQ078860,STA002
REQ078861,STA016
REQ078862,STA010
REQ078863,STA016
REQ078864,STA006
REQ078865,STA003
REQ078866,STA012
REQ078867,STA013
REQ078868,STA006
REQ078869,STA017
REQ078870,STA016
REQ078871,STA009
REQ078872,STA009
REQ078873,STA007
REQ078874,STA012
REQ078875,STA011
REQ078876,STA015
REQ078877,STA008
REQ078878,STA015
REQ078879,STA015
REQ078880,STA005
REQ078881,STA002
REQ078882,STA019
REQ078883,STA015
REQ078884,STA016
REQ078885,STA002
REQ078886,STA011
REQ078887,STA006
REQ078888,STA001
REQ078889,STA019
REQ078890,STA010
REQ078891,STA003
REQ078892,STA015
REQ078893,STA013
REQ078894,STA019
REQ078895,STA011
REQ078896,STA020
REQ078897,STA003
REQ078898,STA016
REQ078899,STA013
REQ078900,STA009
REQ078901,STA002
REQ078902,STA010
REQ078903,STA013
REQ078904,STA019
REQ078905,STA004
REQ078906,STA004
REQ078907,STA004
REQ078908,STA015
REQ078909,STA020
REQ078910,STA018
REQ078911,STA017
REQ078912,STA019
REQ078913,STA016
REQ078914,STA001
REQ078915,STA001
REQ078916,STA001
REQ078917,STA012
REQ078918,STA010
REQ078919,STA007
REQ078920,STA008
REQ078921,STA012
REQ078922,STA009
REQ078923,STA005
REQ078924,STA006
REQ078925,STA019
REQ078926,STA001
REQ078927,STA004
REQ078928,STA012
REQ078929,STA020
REQ078930,STA017
REQ078931,STA011
REQ078932,STA007
REQ078933,STA006
REQ078934,STA019
REQ078935,STA010
REQ078936,STA007
REQ078937,STA010
REQ078938,STA020
REQ078939,STA016
REQ078940,STA017
REQ078941,STA020
REQ078942,STA003
REQ078943,STA014
REQ078944,STA017
REQ078945,STA014
REQ078946,STA004
REQ078947,STA011
REQ078948,STA013
REQ078949,STA008
REQ078950,STA011
REQ078951,STA013
REQ078952,STA013
REQ078953,STA017
REQ078954,STA019
REQ078955,STA009
REQ078956,STA012
REQ078957,STA005
REQ078958,STA008
REQ078959,STA005
REQ078960,STA020
REQ078961,STA014
REQ078962,STA016
REQ078963,STA011
REQ078964,STA008
REQ078965,STA017
REQ078966,STA017
REQ078967,STA002
REQ078968,STA011
REQ078969,STA017
REQ078970,STA018
REQ078971,STA005
REQ078972,STA007
REQ078973,STA008
REQ078974,STA020
REQ078975,STA014
REQ078976,STA013
REQ078977,STA018
REQ078978,STA001
REQ078979,STA008
REQ078980,STA014
REQ078981,STA003
REQ078982,STA001
REQ078983,STA016
REQ078984,STA016
REQ078985,STA004
REQ078986,STA003
REQ078987,STA001
REQ078988,STA004
REQ078989,STA009
REQ078990,STA002
REQ078991,STA014
REQ078992,STA003
REQ078993,STA008
REQ078994,STA017
REQ078995,STA019
REQ078996,STA016
REQ078997,STA020
REQ078998,STA015
REQ078999,STA009
REQ079000,STA018
REQ079001,STA015
REQ079002,STA020
REQ079003,STA003
REQ079004,STA008
REQ079005,STA007
REQ079006,STA010
REQ079007,STA008
REQ079008,STA004
REQ079009,STA010
REQ079010,STA006
REQ079011,STA009
REQ079012,STA006
REQ079013,STA005
REQ079014,STA013
REQ079015,STA011
REQ079016,STA014
REQ079017,STA011
REQ079018,STA009
REQ079019,STA015
REQ079020,STA009
REQ079021,STA007
REQ079022,STA003
REQ079023,STA007
REQ079024,STA011
REQ079025,STA005
REQ079026,STA010
REQ079027,STA008
REQ079028,STA011
REQ079029,STA009
REQ079030,STA013
REQ079031,STA007
REQ079032,STA011
REQ079033,STA009
REQ079034,STA002
REQ079035,STA014
REQ079036,STA002
REQ079037,STA013
REQ079038,STA015
REQ079039,STA020
REQ079040,STA011
REQ079041,STA019
REQ079042,STA009
REQ079043,STA011
REQ079044,STA003
REQ079045,STA001
REQ079046,STA014
REQ079047,STA005
REQ079048,STA018
REQ079049,STA017
REQ079050,STA010
REQ079051,STA014
REQ079052,STA001
REQ079053,STA013
REQ079054,STA018
REQ079055,STA004
REQ079056,STA018
REQ079057,STA002
REQ079058,STA002
REQ079059,STA012
REQ079060,STA010
REQ079061,STA013
REQ079062,STA019
REQ079063,STA007
REQ079064,STA012
REQ079065,STA014
REQ079066,STA009
REQ079067,STA004
REQ079068,STA019
REQ079069,STA001
REQ079070,STA006
REQ079071,STA013
REQ079072,STA009
REQ079073,STA017
REQ079074,STA007
REQ079075,STA003
REQ079076,STA003
REQ079077,STA008
REQ079078,STA002
REQ079079,STA001
REQ079080,STA008
REQ079081,STA006
REQ079082,STA010
REQ079083,STA015
REQ079084,STA009
REQ079085,STA015
REQ079086,STA009
REQ079087,STA012
REQ079088,STA014
REQ079089,STA008
REQ079090,STA016
REQ079091,STA010
REQ079092,STA004
REQ079093,STA020
REQ079094,STA005
REQ079095,STA011
REQ079096,STA015
REQ079097,STA016
REQ079098,STA006
REQ079099,STA009
REQ079100,STA013
REQ079101,STA010
REQ079102,STA003
REQ079103,STA012
REQ079104,STA008
REQ079105,STA018
REQ079106,STA010
REQ079107,STA001
REQ079108,STA018
REQ079109,STA011
REQ079110,STA018
REQ079111,STA013
REQ079112,STA015
REQ079113,STA006
REQ079114,STA009
REQ079115,STA017
REQ079116,STA005
REQ079117,STA019
REQ079118,STA003
REQ079119,STA003
REQ079120,STA016
REQ079121,STA013
REQ079122,STA009
REQ079123,STA004
REQ079124,STA017
REQ079125,STA002
REQ079126,STA010
REQ079127,STA018
REQ079128,STA011
REQ079129,STA018
REQ079130,STA011
REQ079131,STA015
REQ079132,STA010
REQ079133,STA007
REQ079134,STA007
REQ079135,STA005
REQ079136,STA012
REQ079137,STA014
REQ079138,STA016
REQ079139,STA007
REQ079140,STA017
REQ079141,STA008
REQ079142,STA006
REQ079143,STA006
REQ079144,STA007
REQ079145,STA020
REQ079146,STA018
REQ079147,STA004
REQ079148,STA001
REQ079149,STA003
REQ079150,STA001
REQ079151,STA012
REQ079152,STA009
REQ079153,STA009
REQ079154,STA010
REQ079155,STA019
REQ079156,STA016
REQ079157,STA015
REQ079158,STA014
REQ079159,STA015
REQ079160,STA011
REQ079161,STA006
REQ079162,STA005
REQ079163,STA013
REQ079164,STA016
REQ079165,STA018
REQ079166,STA006
REQ079167,STA001
REQ079168,STA007
REQ079169,STA010
REQ079170,STA013
REQ079171,STA020
REQ079172,STA007
REQ079173,STA001
REQ079174,STA014
REQ079175,STA008
REQ079176,STA001
REQ079177,STA009
REQ079178,STA013
REQ079179,STA019
REQ079180,STA010
REQ079181,STA003
REQ079182,STA018
REQ079183,STA007
REQ079184,STA012
REQ079185,STA020
REQ079186,STA010
REQ079187,STA007
REQ079188,STA014
REQ079189,STA019
REQ079190,STA008
REQ079191,STA003
REQ079192,STA004
REQ079193,STA018
REQ079194,STA004
REQ079195,STA020
REQ079196,STA013
REQ079197,STA013
REQ079198,STA003
REQ079199,STA002
REQ079200,STA001
REQ079201,STA020
REQ079202,STA007
REQ079203,STA020
REQ079204,STA014
REQ079205,STA015
REQ079206,STA005
REQ079207,STA001
REQ079208,STA014
REQ079209,STA001
REQ079210,STA005
REQ079211,STA018
REQ079212,STA011
REQ079213,STA003
REQ079214,STA008
REQ079215,STA001
REQ079216,STA006
REQ079217,STA007
REQ079218,STA003
REQ079219,STA006
REQ079220,STA016
REQ079221,STA019
REQ079222,STA006
REQ079223,STA014
REQ079224,STA016
REQ079225,STA019
REQ079226,STA001
REQ079227,STA006
REQ079228,STA014
REQ079229,STA003
REQ079230,STA011
REQ079231,STA009
REQ079232,STA016
REQ079233,STA002
REQ079234,STA014
REQ079235,STA014
REQ079236,STA013
REQ079237,STA007
REQ079238,STA011
REQ079239,STA014
REQ079240,STA019
REQ079241,STA011
REQ079242,STA010
REQ079243,STA009
REQ079244,STA007
REQ079245,STA004
REQ079246,STA006
REQ079247,STA005
REQ079248,STA004
REQ079249,STA007
REQ079250,STA006
REQ079251,STA008
REQ079252,STA007
REQ079253,STA009
REQ079254,STA016
REQ079255,STA010
REQ079256,STA014
REQ079257,STA016
REQ079258,STA016
REQ079259,STA016
REQ079260,STA014
REQ079261,STA006
REQ079262,STA007
REQ079263,STA007
REQ079264,STA012
REQ079265,STA010
REQ079266,STA014
REQ079267,STA019
REQ079268,STA015
REQ079269,STA019
REQ079270,STA013
REQ079271,STA019
REQ079272,STA006
REQ079273,STA011
REQ079274,STA004
REQ079275,STA011
REQ079276,STA010
REQ079277,STA016
REQ079278,STA013
REQ079279,STA014
REQ079280,STA012
REQ079281,STA019
REQ079282,STA016
REQ079283,STA008
REQ079284,STA015
REQ079285,STA007
REQ079286,STA006
REQ079287,STA004
REQ079288,STA016
REQ079289,STA008
REQ079290,STA003
REQ079291,STA008
REQ079292,STA014
REQ079293,STA014
REQ079294,STA007
REQ079295,STA002
REQ079296,STA004
REQ079297,STA009
REQ079298,STA004
REQ079299,STA019
REQ079300,STA014
REQ079301,STA005
REQ079302,STA004
REQ079303,STA010
REQ079304,STA004
REQ079305,STA020
REQ079306,STA011
REQ079307,STA014
REQ079308,STA007
REQ079309,STA001
REQ079310,STA011
REQ079311,STA009
REQ079312,STA017
REQ079313,STA003
REQ079314,STA017
REQ079315,STA004
REQ079316,STA016
REQ079317,STA010
REQ079318,STA002
REQ079319,STA006
REQ079320,STA002
REQ079321,STA011
REQ079322,STA011
REQ079323,STA001
REQ079324,STA019
REQ079325,STA017
REQ079326,STA015
REQ079327,STA002
REQ079328,STA011
REQ079329,STA009
REQ079330,STA017
REQ079331,STA018
REQ079332,STA020
REQ079333,STA002
REQ079334,STA006
REQ079335,STA011
REQ079336,STA013
REQ079337,STA005
REQ079338,STA004
REQ079339,STA015
REQ079340,STA019
REQ079341,STA012
REQ079342,STA014
REQ079343,STA004
REQ079344,STA011
REQ079345,STA005
REQ079346,STA007
REQ079347,STA003
REQ079348,STA006
REQ079349,STA013
REQ079350,STA015
REQ079351,STA003
REQ079352,STA006
REQ079353,STA020
REQ079354,STA003
REQ079355,STA001
REQ079356,STA009
REQ079357,STA017
REQ079358,STA008
REQ079359,STA015
REQ079360,STA002
REQ079361,STA013
REQ079362,STA009
REQ079363,STA015
REQ079364,STA007
REQ079365,STA010
REQ079366,STA015
REQ079367,STA003
REQ079368,STA004
REQ079369,STA009
REQ079370,STA018
REQ079371,STA012
REQ079372,STA016
REQ079373,STA004
REQ079374,STA006
REQ079375,STA001
REQ079376,STA018
REQ079377,STA016
REQ079378,STA001
REQ079379,STA016
REQ079380,STA013
REQ079381,STA002
REQ079382,STA003
REQ079383,STA016
REQ079384,STA015
REQ079385,STA020
REQ079386,STA001
REQ079387,STA008
REQ079388,STA001
REQ079389,STA010
REQ079390,STA006
REQ079391,STA012
REQ079392,STA001
REQ079393,STA019
REQ079394,STA015
REQ079395,STA010
REQ079396,STA007
REQ079397,STA009
REQ079398,STA016
REQ079399,STA012
REQ079400,STA011
REQ079401,STA017
REQ079402,STA011
REQ079403,STA004
REQ079404,STA014
REQ079405,STA004
REQ079406,STA011
REQ079407,STA009
REQ079408,STA010
REQ079409,STA019
REQ079410,STA009
REQ079411,STA008
REQ079412,STA001
REQ079413,STA003
REQ079414,STA013
REQ079415,STA019
REQ079416,STA013
REQ079417,STA009
REQ079418,STA014
REQ079419,STA014
REQ079420,STA012
REQ079421,STA018
REQ079422,STA003
REQ079423,STA011
REQ079424,STA014
REQ079425,STA003
REQ079426,STA014
REQ079427,STA017
REQ079428,STA013
REQ079429,STA012
REQ079430,STA006
REQ079431,STA008
REQ079432,STA019
REQ079433,STA019
REQ079434,STA013
REQ079435,STA018
REQ079436,STA007
REQ079437,STA004
REQ079438,STA001
REQ079439,STA017
REQ079440,STA003
REQ079441,STA004
REQ079442,STA005
REQ079443,STA020
REQ079444,STA003
REQ079445,STA013
REQ079446,STA002
REQ079447,STA004
REQ079448,STA013
REQ079449,STA003
REQ079450,STA010
REQ079451,STA015
REQ079452,STA003
REQ079453,STA009
REQ079454,STA020
REQ079455,STA014
REQ079456,STA012
REQ079457,STA006
REQ079458,STA012
REQ079459,STA006
REQ079460,STA008
REQ079461,STA017
REQ079462,STA018
REQ079463,STA004
REQ079464,STA016
REQ079465,STA002
REQ079466,STA003
REQ079467,STA013
REQ079468,STA018
REQ079469,STA019
REQ079470,STA007
REQ079471,STA008
REQ079472,STA003
REQ079473,STA007
REQ079474,STA006
REQ079475,STA011
REQ079476,STA017
REQ079477,STA018
REQ079478,STA006
REQ079479,STA001
REQ079480,STA014
REQ079481,STA004
REQ079482,STA003
REQ079483,STA019
REQ079484,STA005
REQ079485,STA011
REQ079486,STA006
REQ079487,STA005
REQ079488,STA020
REQ079489,STA011
REQ079490,STA003
REQ079491,STA020
REQ079492,STA016
REQ079493,STA012
REQ079494,STA019
REQ079495,STA019
REQ079496,STA015
REQ079497,STA014
REQ079498,STA012
REQ079499,STA004
REQ079500,STA009
REQ079501,STA012
REQ079502,STA006
REQ079503,STA004
REQ079504,STA014
REQ079505,STA010
REQ079506,STA010
REQ079507,STA001
REQ079508,STA004
REQ079509,STA006
REQ079510,STA006
REQ079511,STA007
REQ079512,STA009
REQ079513,STA018
REQ079514,STA002
REQ079515,STA008
REQ079516,STA010
REQ079517,STA014
REQ079518,STA019
REQ079519,STA017
REQ079520,STA009
REQ079521,STA017
REQ079522,STA005
REQ079523,STA004
REQ079524,STA003
REQ079525,STA015
REQ079526,STA012
REQ079527,STA013
REQ079528,STA018
REQ079529,STA008
REQ079530,STA009
REQ079531,STA012
REQ079532,STA018
REQ079533,STA019
REQ079534,STA004
REQ079535,STA008
REQ079536,STA019
REQ079537,STA014
REQ079538,STA009
REQ079539,STA016
REQ079540,STA006
REQ079541,STA006
REQ079542,STA013
REQ079543,STA005
REQ079544,STA005
REQ079545,STA015
REQ079546,STA014
REQ079547,STA005
REQ079548,STA010
REQ079549,STA020
REQ079550,STA019
REQ079551,STA010
REQ079552,STA005
REQ079553,STA006
REQ079554,STA014
REQ079555,STA003
REQ079556,STA018
REQ079557,STA020
REQ079558,STA013
REQ079559,STA004
REQ079560,STA015
REQ079561,STA007
REQ079562,STA006
REQ079563,STA011
REQ079564,STA020
REQ079565,STA018
REQ079566,STA013
REQ079567,STA008
REQ079568,STA007
REQ079569,STA004
REQ079570,STA010
REQ079571,STA004
REQ079572,STA009
REQ079573,STA020
REQ079574,STA005
REQ079575,STA004
REQ079576,STA011
REQ079577,STA007
REQ079578,STA001
REQ079579,STA017
REQ079580,STA013
REQ079581,STA004
REQ079582,STA017
REQ079583,STA006
REQ079584,STA017
REQ079585,STA011
REQ079586,STA020
REQ079587,STA020
REQ079588,STA015
REQ079589,STA008
REQ079590,STA018
REQ079591,STA006
REQ079592,STA002
REQ079593,STA012
REQ079594,STA007
REQ079595,STA007
REQ079596,STA002
REQ079597,STA011
REQ079598,STA006
REQ079599,STA018
REQ079600,STA020
REQ079601,STA017
REQ079602,STA011
REQ079603,STA019
REQ079604,STA017
REQ079605,STA006
REQ079606,STA010
REQ079607,STA004
REQ079608,STA007
REQ079609,STA016
REQ079610,STA001
REQ079611,STA019
REQ079612,STA017
REQ079613,STA003
REQ079614,STA016
REQ079615,STA001
REQ079616,STA020
REQ079617,STA011
REQ079618,STA018
REQ079619,STA011
REQ079620,STA017
REQ079621,STA016
REQ079622,STA001
REQ079623,STA015
REQ079624,STA012
REQ079625,STA007
REQ079626,STA020
REQ079627,STA005
REQ079628,STA017
REQ079629,STA003
REQ079630,STA008
REQ079631,STA019
REQ079632,STA019
REQ079633,STA007
REQ079634,STA012
REQ079635,STA007
REQ079636,STA014
REQ079637,STA011
REQ079638,STA007
REQ079639,STA017
REQ079640,STA005
REQ079641,STA016
REQ079642,STA019
REQ079643,STA006
REQ079644,STA016
REQ079645,STA020
REQ079646,STA012
REQ079647,STA009
REQ079648,STA009
REQ079649,STA020
REQ079650,STA007
REQ079651,STA008
REQ079652,STA015
REQ079653,STA020
REQ079654,STA003
REQ079655,STA012
REQ079656,STA005
REQ079657,STA002
REQ079658,STA007
REQ079659,STA003
REQ079660,STA010
REQ079661,STA012
REQ079662,STA003
REQ079663,STA003
REQ079664,STA001
REQ079665,STA002
REQ079666,STA001
REQ079667,STA009
REQ079668,STA012
REQ079669,STA017
REQ079670,STA015
REQ079671,STA004
REQ079672,STA018
REQ079673,STA009
REQ079674,STA018
REQ079675,STA016
REQ079676,STA014
REQ079677,STA012
REQ079678,STA014
REQ079679,STA015
REQ079680,STA012
REQ079681,STA004
REQ079682,STA020
REQ079683,STA018
REQ079684,STA013
REQ079685,STA010
REQ079686,STA011
REQ079687,STA012
REQ079688,STA014
REQ079689,STA002
REQ079690,STA015
REQ079691,STA012
REQ079692,STA004
REQ079693,STA009
REQ079694,STA001
REQ079695,STA013
REQ079696,STA014
REQ079697,STA018
REQ079698,STA015
REQ079699,STA008
REQ079700,STA015
REQ079701,STA015
REQ079702,STA016
